,0
932,2021-07-04 12:40:00
933,2021-07-04 12:45:00
934,2021-07-04 12:50:00
935,2021-07-04 12:55:00
936,2021-07-04 13:00:00
937,2021-07-04 13:05:00
938,2021-07-04 13:10:00
939,2021-07-04 13:15:00
940,2021-07-04 13:20:00
941,2021-07-04 13:25:00
942,2021-07-04 13:30:00
943,2021-07-04 13:35:00
944,2021-07-04 13:40:00
945,2021-07-04 13:45:00
946,2021-07-04 13:50:00
947,2021-07-04 13:55:00
948,2021-07-04 14:00:00
949,2021-07-04 14:05:00
950,2021-07-04 14:10:00
951,2021-07-04 14:15:00
952,2021-07-04 14:20:00
953,2021-07-04 14:25:00
954,2021-07-04 14:30:00
955,2021-07-04 14:35:00
956,2021-07-04 14:40:00
957,2021-07-04 14:45:00
958,2021-07-04 14:50:00
959,2021-07-04 14:55:00
960,2021-07-04 15:00:00
961,2021-07-04 15:05:00
962,2021-07-04 15:10:00
963,2021-07-04 15:15:00
964,2021-07-04 15:20:00
965,2021-07-04 15:25:00
966,2021-07-04 15:30:00
967,2021-07-04 15:35:00
968,2021-07-04 15:40:00
969,2021-07-04 15:45:00
970,2021-07-04 15:50:00
971,2021-07-04 15:55:00
972,2021-07-04 16:00:00
973,2021-07-04 16:05:00
974,2021-07-04 16:10:00
975,2021-07-04 16:15:00
976,2021-07-04 16:20:00
977,2021-07-04 16:25:00
978,2021-07-04 16:30:00
979,2021-07-04 16:35:00
980,2021-07-04 16:40:00
981,2021-07-04 16:45:00
982,2021-07-04 16:50:00
983,2021-07-04 16:55:00
984,2021-07-04 17:00:00
985,2021-07-04 17:05:00
986,2021-07-04 17:10:00
987,2021-07-04 17:15:00
988,2021-07-04 17:20:00
989,2021-07-04 17:25:00
990,2021-07-04 17:30:00
991,2021-07-04 17:35:00
992,2021-07-04 17:40:00
993,2021-07-04 17:45:00
994,2021-07-04 17:50:00
995,2021-07-04 17:55:00
996,2021-07-04 18:00:00
997,2021-07-04 18:05:00
998,2021-07-04 18:10:00
999,2021-07-04 18:15:00
1000,2021-07-04 18:20:00
1001,2021-07-04 18:25:00
1002,2021-07-04 18:30:00
1003,2021-07-04 18:35:00
1004,2021-07-04 18:40:00
1005,2021-07-04 18:45:00
1006,2021-07-04 18:50:00
1007,2021-07-04 18:55:00
1008,2021-07-04 19:00:00
1009,2021-07-04 19:05:00
1010,2021-07-04 19:10:00
1011,2021-07-04 19:15:00
1012,2021-07-04 19:20:00
1013,2021-07-04 19:25:00
1014,2021-07-04 19:30:00
1015,2021-07-04 19:35:00
1016,2021-07-04 19:40:00
1017,2021-07-04 19:45:00
1018,2021-07-04 19:50:00
1019,2021-07-04 19:55:00
1020,2021-07-04 20:00:00
1021,2021-07-04 20:05:00
1022,2021-07-04 20:10:00
1023,2021-07-04 20:15:00
1024,2021-07-04 20:20:00
1025,2021-07-04 20:25:00
1026,2021-07-04 20:30:00
1027,2021-07-04 20:35:00
1028,2021-07-04 20:40:00
1029,2021-07-04 20:45:00
1030,2021-07-04 20:50:00
1031,2021-07-04 20:55:00
1032,2021-07-04 21:00:00
1033,2021-07-04 21:05:00
1034,2021-07-04 21:10:00
1035,2021-07-04 21:15:00
1036,2021-07-04 21:20:00
1037,2021-07-04 21:25:00
1038,2021-07-04 21:30:00
1039,2021-07-04 21:35:00
1040,2021-07-04 21:40:00
1041,2021-07-04 21:45:00
1042,2021-07-04 21:50:00
1043,2021-07-04 21:55:00
1044,2021-07-04 22:00:00
1045,2021-07-04 22:05:00
1046,2021-07-04 22:10:00
1047,2021-07-04 22:15:00
1048,2021-07-04 22:20:00
1049,2021-07-04 22:25:00
1050,2021-07-04 22:30:00
1051,2021-07-04 22:35:00
1052,2021-07-04 22:40:00
1053,2021-07-04 22:45:00
1054,2021-07-04 22:50:00
1055,2021-07-04 22:55:00
1056,2021-07-04 23:00:00
1057,2021-07-04 23:05:00
1058,2021-07-04 23:10:00
1059,2021-07-04 23:15:00
1060,2021-07-04 23:20:00
1061,2021-07-04 23:25:00
1062,2021-07-04 23:30:00
1063,2021-07-04 23:35:00
1064,2021-07-04 23:40:00
1065,2021-07-04 23:45:00
1066,2021-07-04 23:50:00
1067,2021-07-04 23:55:00
1068,2021-07-05 00:00:00
1069,2021-07-05 00:05:00
1070,2021-07-05 00:10:00
1071,2021-07-05 00:15:00
1072,2021-07-05 00:20:00
1073,2021-07-05 00:25:00
1074,2021-07-05 00:30:00
1075,2021-07-05 00:35:00
1076,2021-07-05 00:40:00
1077,2021-07-05 00:45:00
1078,2021-07-05 00:50:00
1079,2021-07-05 00:55:00
1080,2021-07-05 01:00:00
1081,2021-07-05 01:05:00
1082,2021-07-05 01:10:00
1083,2021-07-05 01:15:00
1084,2021-07-05 01:20:00
1085,2021-07-05 01:25:00
1086,2021-07-05 01:30:00
1087,2021-07-05 01:35:00
1088,2021-07-05 01:40:00
1089,2021-07-05 01:45:00
1090,2021-07-05 01:50:00
1091,2021-07-05 01:55:00
1092,2021-07-05 02:00:00
1093,2021-07-05 02:05:00
1094,2021-07-05 02:10:00
1095,2021-07-05 02:15:00
1096,2021-07-05 02:20:00
1097,2021-07-05 02:25:00
1098,2021-07-05 02:30:00
1099,2021-07-05 02:35:00
1100,2021-07-05 02:40:00
1101,2021-07-05 02:45:00
1102,2021-07-05 02:50:00
1103,2021-07-05 02:55:00
1104,2021-07-05 03:00:00
1105,2021-07-05 03:05:00
1106,2021-07-05 03:10:00
1107,2021-07-05 03:15:00
1108,2021-07-05 03:20:00
1109,2021-07-05 03:25:00
1110,2021-07-05 03:30:00
1111,2021-07-05 03:35:00
1112,2021-07-05 03:40:00
1113,2021-07-05 03:45:00
1114,2021-07-05 03:50:00
1115,2021-07-05 03:55:00
1116,2021-07-05 04:00:00
1117,2021-07-05 04:05:00
1118,2021-07-05 04:10:00
1119,2021-07-05 04:15:00
1120,2021-07-05 04:20:00
1121,2021-07-05 04:25:00
1122,2021-07-05 04:30:00
1123,2021-07-05 04:35:00
1124,2021-07-05 04:40:00
1125,2021-07-05 04:45:00
1126,2021-07-05 04:50:00
1127,2021-07-05 04:55:00
1128,2021-07-05 05:00:00
1129,2021-07-05 05:05:00
1130,2021-07-05 05:10:00
1131,2021-07-05 05:15:00
1132,2021-07-05 05:20:00
1133,2021-07-05 05:25:00
1134,2021-07-05 05:30:00
1135,2021-07-05 05:35:00
1136,2021-07-05 05:40:00
1137,2021-07-05 05:45:00
1138,2021-07-05 05:50:00
1139,2021-07-05 05:55:00
1140,2021-07-05 06:00:00
1141,2021-07-05 06:05:00
1142,2021-07-05 06:10:00
1143,2021-07-05 06:15:00
1144,2021-07-05 06:20:00
1145,2021-07-05 06:25:00
1146,2021-07-05 06:30:00
1147,2021-07-05 06:35:00
1148,2021-07-05 06:40:00
1149,2021-07-05 06:45:00
1150,2021-07-05 06:50:00
1151,2021-07-05 06:55:00
1152,2021-07-05 07:00:00
1153,2021-07-05 07:05:00
1154,2021-07-05 07:10:00
1155,2021-07-05 07:15:00
1156,2021-07-05 07:20:00
1157,2021-07-05 07:25:00
1158,2021-07-05 07:30:00
1159,2021-07-05 07:35:00
1160,2021-07-05 07:40:00
1161,2021-07-05 07:45:00
1162,2021-07-05 07:50:00
1163,2021-07-05 07:55:00
1164,2021-07-05 08:00:00
1165,2021-07-05 08:05:00
1166,2021-07-05 08:10:00
1167,2021-07-05 08:15:00
1168,2021-07-05 08:20:00
1169,2021-07-05 08:25:00
1170,2021-07-05 08:30:00
1171,2021-07-05 08:35:00
1172,2021-07-05 08:40:00
1173,2021-07-05 08:45:00
1174,2021-07-05 08:50:00
1175,2021-07-05 08:55:00
1176,2021-07-05 09:00:00
1177,2021-07-05 09:05:00
1178,2021-07-05 09:10:00
1179,2021-07-05 09:15:00
1180,2021-07-05 09:20:00
1181,2021-07-05 09:25:00
1182,2021-07-05 09:30:00
1183,2021-07-05 09:35:00
1184,2021-07-05 09:40:00
1185,2021-07-05 09:45:00
1186,2021-07-05 09:50:00
1187,2021-07-05 09:55:00
1188,2021-07-05 10:00:00
1189,2021-07-05 10:05:00
1190,2021-07-05 10:10:00
1191,2021-07-05 10:15:00
1192,2021-07-05 10:20:00
1193,2021-07-05 10:25:00
1194,2021-07-05 10:30:00
1195,2021-07-05 10:35:00
1196,2021-07-05 10:40:00
1197,2021-07-05 10:45:00
1198,2021-07-05 10:50:00
1199,2021-07-05 10:55:00
1200,2021-07-05 11:00:00
1201,2021-07-05 11:05:00
1202,2021-07-05 11:10:00
1203,2021-07-05 11:15:00
1204,2021-07-05 11:20:00
1205,2021-07-05 11:25:00
1206,2021-07-05 11:30:00
1207,2021-07-05 11:35:00
1208,2021-07-05 11:40:00
1209,2021-07-05 11:45:00
1210,2021-07-05 11:50:00
1211,2021-07-05 11:55:00
1212,2021-07-05 12:00:00
1213,2021-07-05 12:05:00
1214,2021-07-05 12:10:00
1215,2021-07-05 12:15:00
1216,2021-07-05 12:20:00
1217,2021-07-05 12:25:00
1218,2021-07-05 12:30:00
1219,2021-07-05 12:35:00
1220,2021-07-05 12:40:00
1221,2021-07-05 12:45:00
1222,2021-07-05 12:50:00
1223,2021-07-05 12:55:00
1224,2021-07-05 13:00:00
1225,2021-07-05 13:05:00
1226,2021-07-05 13:10:00
1227,2021-07-05 13:15:00
1228,2021-07-05 13:20:00
1229,2021-07-05 13:25:00
1230,2021-07-05 13:30:00
1231,2021-07-05 13:35:00
1232,2021-07-05 13:40:00
1233,2021-07-05 13:45:00
1234,2021-07-05 13:50:00
1235,2021-07-05 13:55:00
1236,2021-07-05 14:00:00
1237,2021-07-05 14:05:00
1238,2021-07-05 14:10:00
1239,2021-07-05 14:15:00
1240,2021-07-05 14:20:00
1241,2021-07-05 14:25:00
1242,2021-07-05 14:30:00
1243,2021-07-05 14:35:00
1244,2021-07-05 14:40:00
1245,2021-07-05 14:45:00
1246,2021-07-05 14:50:00
1247,2021-07-05 14:55:00
1248,2021-07-05 15:00:00
1249,2021-07-05 15:05:00
1250,2021-07-05 15:10:00
1251,2021-07-05 15:15:00
1252,2021-07-05 15:20:00
1253,2021-07-05 15:25:00
1254,2021-07-05 15:30:00
1255,2021-07-05 15:35:00
1256,2021-07-05 15:40:00
1257,2021-07-05 15:45:00
1258,2021-07-05 15:50:00
1259,2021-07-05 15:55:00
1260,2021-07-05 16:00:00
1261,2021-07-05 16:05:00
1262,2021-07-05 16:10:00
1263,2021-07-05 16:15:00
1264,2021-07-05 16:20:00
1265,2021-07-05 16:25:00
1266,2021-07-05 16:30:00
1267,2021-07-05 16:35:00
1268,2021-07-05 16:40:00
1269,2021-07-05 16:45:00
1270,2021-07-05 16:50:00
1271,2021-07-05 16:55:00
1272,2021-07-05 17:00:00
1273,2021-07-05 17:05:00
1274,2021-07-05 17:10:00
1275,2021-07-05 17:15:00
1276,2021-07-05 17:20:00
1277,2021-07-05 17:25:00
1278,2021-07-05 17:30:00
1279,2021-07-05 17:35:00
1280,2021-07-05 17:40:00
1281,2021-07-05 17:45:00
1282,2021-07-05 17:50:00
1283,2021-07-05 17:55:00
1284,2021-07-05 18:00:00
1285,2021-07-05 18:05:00
1286,2021-07-05 18:10:00
1287,2021-07-05 18:15:00
1288,2021-07-05 18:20:00
1289,2021-07-05 18:25:00
1290,2021-07-05 18:30:00
1291,2021-07-05 18:35:00
1292,2021-07-05 18:40:00
1293,2021-07-05 18:45:00
1294,2021-07-05 18:50:00
1295,2021-07-05 18:55:00
1296,2021-07-05 19:00:00
1297,2021-07-05 19:05:00
1298,2021-07-05 19:10:00
1299,2021-07-05 19:15:00
1300,2021-07-05 19:20:00
1301,2021-07-05 19:25:00
1302,2021-07-05 19:30:00
1303,2021-07-05 19:35:00
1304,2021-07-05 19:40:00
1305,2021-07-05 19:45:00
1306,2021-07-05 19:50:00
1307,2021-07-05 19:55:00
1308,2021-07-05 20:00:00
1309,2021-07-05 20:05:00
1310,2021-07-05 20:10:00
1311,2021-07-05 20:15:00
1312,2021-07-05 20:20:00
1313,2021-07-05 20:25:00
1314,2021-07-05 20:30:00
1315,2021-07-05 20:35:00
1316,2021-07-05 20:40:00
1317,2021-07-05 20:45:00
1318,2021-07-05 20:50:00
1319,2021-07-05 20:55:00
1320,2021-07-05 21:00:00
1321,2021-07-05 21:05:00
1322,2021-07-05 21:10:00
1323,2021-07-05 21:15:00
1324,2021-07-05 21:20:00
1325,2021-07-05 21:25:00
1326,2021-07-05 21:30:00
1327,2021-07-05 21:35:00
1328,2021-07-05 21:40:00
1329,2021-07-05 21:45:00
1330,2021-07-05 21:50:00
1331,2021-07-05 21:55:00
1332,2021-07-05 22:00:00
1333,2021-07-05 22:05:00
1334,2021-07-05 22:10:00
1335,2021-07-05 22:15:00
1336,2021-07-05 22:20:00
1337,2021-07-05 22:25:00
1338,2021-07-05 22:30:00
1339,2021-07-05 22:35:00
1340,2021-07-05 22:40:00
1341,2021-07-05 22:45:00
1342,2021-07-05 22:50:00
1343,2021-07-05 22:55:00
1344,2021-07-05 23:00:00
1345,2021-07-05 23:05:00
1346,2021-07-05 23:10:00
1347,2021-07-05 23:15:00
1348,2021-07-05 23:20:00
1349,2021-07-05 23:25:00
1350,2021-07-05 23:30:00
1351,2021-07-05 23:35:00
1352,2021-07-05 23:40:00
1353,2021-07-05 23:45:00
1354,2021-07-05 23:50:00
1355,2021-07-05 23:55:00
1356,2021-07-06 00:00:00
1357,2021-07-06 00:05:00
1358,2021-07-06 00:10:00
1359,2021-07-06 00:15:00
1360,2021-07-06 00:20:00
1361,2021-07-06 00:25:00
1362,2021-07-06 00:30:00
1363,2021-07-06 00:35:00
1364,2021-07-06 00:40:00
1365,2021-07-06 00:45:00
1366,2021-07-06 00:50:00
1367,2021-07-06 00:55:00
1368,2021-07-06 01:00:00
1369,2021-07-06 01:05:00
1370,2021-07-06 01:10:00
1371,2021-07-06 01:15:00
1372,2021-07-06 01:20:00
1373,2021-07-06 01:25:00
1374,2021-07-06 01:30:00
1375,2021-07-06 01:35:00
1376,2021-07-06 01:40:00
1377,2021-07-06 01:45:00
1378,2021-07-06 01:50:00
1379,2021-07-06 01:55:00
1380,2021-07-06 02:00:00
1381,2021-07-06 02:05:00
1382,2021-07-06 02:10:00
1383,2021-07-06 02:15:00
1384,2021-07-06 02:20:00
1385,2021-07-06 02:25:00
1386,2021-07-06 02:30:00
1387,2021-07-06 02:35:00
1388,2021-07-06 02:40:00
1389,2021-07-06 02:45:00
1390,2021-07-06 02:50:00
1391,2021-07-06 02:55:00
1392,2021-07-06 03:00:00
1393,2021-07-06 03:05:00
1394,2021-07-06 03:10:00
1395,2021-07-06 03:15:00
1396,2021-07-06 03:20:00
1397,2021-07-06 03:25:00
1398,2021-07-06 03:30:00
1399,2021-07-06 03:35:00
1400,2021-07-06 03:40:00
1401,2021-07-06 03:45:00
1402,2021-07-06 03:50:00
1403,2021-07-06 03:55:00
1404,2021-07-06 04:00:00
1405,2021-07-06 04:05:00
1406,2021-07-06 04:10:00
1407,2021-07-06 04:15:00
1408,2021-07-06 04:20:00
1409,2021-07-06 04:25:00
1410,2021-07-06 04:30:00
1411,2021-07-06 04:35:00
1412,2021-07-06 04:40:00
1413,2021-07-06 04:45:00
1414,2021-07-06 04:50:00
1415,2021-07-06 04:55:00
1416,2021-07-06 05:00:00
1417,2021-07-06 05:05:00
1418,2021-07-06 05:10:00
1419,2021-07-06 05:15:00
1420,2021-07-06 05:20:00
1421,2021-07-06 05:25:00
1422,2021-07-06 05:30:00
1423,2021-07-06 05:35:00
1424,2021-07-06 05:40:00
1425,2021-07-06 05:45:00
1426,2021-07-06 05:50:00
1427,2021-07-06 05:55:00
1428,2021-07-06 06:00:00
1429,2021-07-06 06:05:00
1430,2021-07-06 06:10:00
1431,2021-07-06 06:15:00
1432,2021-07-06 06:20:00
1433,2021-07-06 06:25:00
1434,2021-07-06 06:30:00
1435,2021-07-06 06:35:00
1436,2021-07-06 06:40:00
1437,2021-07-06 06:45:00
1438,2021-07-06 06:50:00
1439,2021-07-06 06:55:00
1440,2021-07-06 07:00:00
1441,2021-07-06 07:05:00
1442,2021-07-06 07:10:00
1443,2021-07-06 07:15:00
1444,2021-07-06 07:20:00
1445,2021-07-06 07:25:00
1446,2021-07-06 07:30:00
1447,2021-07-06 07:35:00
1448,2021-07-06 07:40:00
1449,2021-07-06 07:45:00
1450,2021-07-06 07:50:00
1451,2021-07-06 07:55:00
1452,2021-07-06 08:00:00
1453,2021-07-06 08:05:00
1454,2021-07-06 08:10:00
1455,2021-07-06 08:15:00
1456,2021-07-06 08:20:00
1457,2021-07-06 08:25:00
1458,2021-07-06 08:30:00
1459,2021-07-06 08:35:00
1460,2021-07-06 08:40:00
1461,2021-07-06 08:45:00
1462,2021-07-06 08:50:00
1463,2021-07-06 08:55:00
1464,2021-07-06 09:00:00
1465,2021-07-06 09:05:00
1466,2021-07-06 09:10:00
1467,2021-07-06 09:15:00
1468,2021-07-06 09:20:00
1469,2021-07-06 09:25:00
1470,2021-07-06 09:30:00
1471,2021-07-06 09:35:00
1472,2021-07-06 09:40:00
1473,2021-07-06 09:45:00
1474,2021-07-06 09:50:00
1475,2021-07-06 09:55:00
1476,2021-07-06 10:00:00
1477,2021-07-06 10:05:00
1478,2021-07-06 10:10:00
1479,2021-07-06 10:15:00
1480,2021-07-06 10:20:00
1481,2021-07-06 10:25:00
1482,2021-07-06 10:30:00
1483,2021-07-06 10:35:00
1484,2021-07-06 10:40:00
1485,2021-07-06 10:45:00
1486,2021-07-06 10:50:00
1487,2021-07-06 10:55:00
1488,2021-07-06 11:00:00
1489,2021-07-06 11:05:00
1490,2021-07-06 11:10:00
1491,2021-07-06 11:15:00
1492,2021-07-06 11:20:00
1493,2021-07-06 11:25:00
1494,2021-07-06 11:30:00
1495,2021-07-06 11:35:00
1496,2021-07-06 11:40:00
1497,2021-07-06 11:45:00
1498,2021-07-06 11:50:00
1499,2021-07-06 11:55:00
1500,2021-07-06 12:00:00
1501,2021-07-06 12:05:00
1502,2021-07-06 12:10:00
1503,2021-07-06 12:15:00
1504,2021-07-06 12:20:00
1505,2021-07-06 12:25:00
1506,2021-07-06 12:30:00
1507,2021-07-06 12:35:00
1508,2021-07-06 12:40:00
1509,2021-07-06 12:45:00
1510,2021-07-06 12:50:00
1511,2021-07-06 12:55:00
1512,2021-07-06 13:00:00
1513,2021-07-06 13:05:00
1514,2021-07-06 13:10:00
1515,2021-07-06 13:15:00
1516,2021-07-06 13:20:00
1517,2021-07-06 13:25:00
1518,2021-07-06 13:30:00
1519,2021-07-06 13:35:00
1520,2021-07-06 13:40:00
1521,2021-07-06 13:45:00
1522,2021-07-06 13:50:00
1523,2021-07-06 13:55:00
1524,2021-07-06 14:00:00
1525,2021-07-06 14:05:00
1526,2021-07-06 14:10:00
1527,2021-07-06 14:15:00
1528,2021-07-06 14:20:00
1529,2021-07-06 14:25:00
1530,2021-07-06 14:30:00
1531,2021-07-06 14:35:00
1532,2021-07-06 14:40:00
1533,2021-07-06 14:45:00
1534,2021-07-06 14:50:00
1535,2021-07-06 14:55:00
1536,2021-07-06 15:00:00
1537,2021-07-06 15:05:00
1538,2021-07-06 15:10:00
1539,2021-07-06 15:15:00
1540,2021-07-06 15:20:00
1541,2021-07-06 15:25:00
1542,2021-07-06 15:30:00
1543,2021-07-06 15:35:00
1544,2021-07-06 15:40:00
1545,2021-07-06 15:45:00
1546,2021-07-06 15:50:00
1547,2021-07-06 15:55:00
1548,2021-07-06 16:00:00
1549,2021-07-06 16:05:00
1550,2021-07-06 16:10:00
1551,2021-07-06 16:15:00
1552,2021-07-06 16:20:00
1553,2021-07-06 16:25:00
1554,2021-07-06 16:30:00
1555,2021-07-06 16:35:00
1556,2021-07-06 16:40:00
1557,2021-07-06 16:45:00
1558,2021-07-06 16:50:00
1559,2021-07-06 16:55:00
1560,2021-07-06 17:00:00
1561,2021-07-06 17:05:00
1562,2021-07-06 17:10:00
1563,2021-07-06 17:15:00
1564,2021-07-06 17:20:00
1565,2021-07-06 17:25:00
1566,2021-07-06 17:30:00
1567,2021-07-06 17:35:00
1568,2021-07-06 17:40:00
1569,2021-07-06 17:45:00
1570,2021-07-06 17:50:00
1571,2021-07-06 17:55:00
1572,2021-07-06 18:00:00
1573,2021-07-06 18:05:00
1574,2021-07-06 18:10:00
1575,2021-07-06 18:15:00
1576,2021-07-06 18:20:00
1577,2021-07-06 18:25:00
1578,2021-07-06 18:30:00
1579,2021-07-06 18:35:00
1580,2021-07-06 18:40:00
1581,2021-07-06 18:45:00
1582,2021-07-06 18:50:00
1583,2021-07-06 18:55:00
1584,2021-07-06 19:00:00
1585,2021-07-06 19:05:00
1586,2021-07-06 19:10:00
1587,2021-07-06 19:15:00
1588,2021-07-06 19:20:00
1589,2021-07-06 19:25:00
1590,2021-07-06 19:30:00
1591,2021-07-06 19:35:00
1592,2021-07-06 19:40:00
1593,2021-07-06 19:45:00
1594,2021-07-06 19:50:00
1595,2021-07-06 19:55:00
1596,2021-07-06 20:00:00
1597,2021-07-06 20:05:00
1598,2021-07-06 20:10:00
1599,2021-07-06 20:15:00
1600,2021-07-06 20:20:00
1601,2021-07-06 20:25:00
1602,2021-07-06 20:30:00
1603,2021-07-06 20:35:00
1604,2021-07-06 20:40:00
1605,2021-07-06 20:45:00
1606,2021-07-06 20:50:00
1607,2021-07-06 20:55:00
1608,2021-07-06 21:00:00
1609,2021-07-06 21:05:00
1610,2021-07-06 21:10:00
1611,2021-07-06 21:15:00
1612,2021-07-06 21:20:00
1613,2021-07-06 21:25:00
1614,2021-07-06 21:30:00
1615,2021-07-06 21:35:00
1616,2021-07-06 21:40:00
1617,2021-07-06 21:45:00
1618,2021-07-06 21:50:00
1619,2021-07-06 21:55:00
1620,2021-07-06 22:00:00
1621,2021-07-06 22:05:00
1622,2021-07-06 22:10:00
1623,2021-07-06 22:15:00
1624,2021-07-06 22:20:00
1625,2021-07-06 22:25:00
1626,2021-07-06 22:30:00
1627,2021-07-06 22:35:00
1628,2021-07-06 22:40:00
1629,2021-07-06 22:45:00
1630,2021-07-06 22:50:00
1631,2021-07-06 22:55:00
1632,2021-07-06 23:00:00
1633,2021-07-06 23:05:00
1634,2021-07-06 23:10:00
1635,2021-07-06 23:15:00
1636,2021-07-06 23:20:00
1637,2021-07-06 23:25:00
1638,2021-07-06 23:30:00
1639,2021-07-06 23:35:00
1640,2021-07-06 23:40:00
1641,2021-07-06 23:45:00
1642,2021-07-06 23:50:00
1643,2021-07-06 23:55:00
1644,2021-07-07 00:00:00
1645,2021-07-07 00:05:00
1646,2021-07-07 00:10:00
1647,2021-07-07 00:15:00
1648,2021-07-07 00:20:00
1649,2021-07-07 00:25:00
1650,2021-07-07 00:30:00
1651,2021-07-07 00:35:00
1652,2021-07-07 00:40:00
1653,2021-07-07 00:45:00
1654,2021-07-07 00:50:00
1655,2021-07-07 00:55:00
1656,2021-07-07 01:00:00
1657,2021-07-07 01:05:00
1658,2021-07-07 01:10:00
1659,2021-07-07 01:15:00
1660,2021-07-07 01:20:00
1661,2021-07-07 01:25:00
1662,2021-07-07 01:30:00
1663,2021-07-07 01:35:00
1664,2021-07-07 01:40:00
1665,2021-07-07 01:45:00
1666,2021-07-07 01:50:00
1667,2021-07-07 01:55:00
1668,2021-07-07 02:00:00
1669,2021-07-07 02:05:00
1670,2021-07-07 02:10:00
1671,2021-07-07 02:15:00
1672,2021-07-07 02:20:00
1673,2021-07-07 02:25:00
1674,2021-07-07 02:30:00
1675,2021-07-07 02:35:00
1676,2021-07-07 02:40:00
1677,2021-07-07 02:45:00
1678,2021-07-07 02:50:00
1679,2021-07-07 02:55:00
1680,2021-07-07 03:00:00
1681,2021-07-07 03:05:00
1682,2021-07-07 03:10:00
1683,2021-07-07 03:15:00
1684,2021-07-07 03:20:00
1685,2021-07-07 03:25:00
1686,2021-07-07 03:30:00
1687,2021-07-07 03:35:00
1688,2021-07-07 03:40:00
1689,2021-07-07 03:45:00
1690,2021-07-07 03:50:00
1691,2021-07-07 03:55:00
1692,2021-07-07 04:00:00
1693,2021-07-07 04:05:00
1694,2021-07-07 04:10:00
1695,2021-07-07 04:15:00
1696,2021-07-07 04:20:00
1697,2021-07-07 04:25:00
1698,2021-07-07 04:30:00
1699,2021-07-07 04:35:00
1700,2021-07-07 04:40:00
1701,2021-07-07 04:45:00
1702,2021-07-07 04:50:00
1703,2021-07-07 04:55:00
1704,2021-07-07 05:00:00
1705,2021-07-07 05:05:00
1706,2021-07-07 05:10:00
1707,2021-07-07 05:15:00
1708,2021-07-07 05:20:00
1709,2021-07-07 05:25:00
1710,2021-07-07 05:30:00
1711,2021-07-07 05:35:00
1712,2021-07-07 05:40:00
1713,2021-07-07 05:45:00
1714,2021-07-07 05:50:00
1715,2021-07-07 05:55:00
1716,2021-07-07 06:00:00
1717,2021-07-07 06:05:00
1718,2021-07-07 06:10:00
1719,2021-07-07 06:15:00
1720,2021-07-07 06:20:00
1721,2021-07-07 06:25:00
1722,2021-07-07 06:30:00
1723,2021-07-07 06:35:00
1724,2021-07-07 06:40:00
1725,2021-07-07 06:45:00
1726,2021-07-07 06:50:00
1727,2021-07-07 06:55:00
1728,2021-07-07 07:00:00
1729,2021-07-07 07:05:00
1730,2021-07-07 07:10:00
1731,2021-07-07 07:15:00
1732,2021-07-07 07:20:00
1733,2021-07-07 07:25:00
1734,2021-07-07 07:30:00
1735,2021-07-07 07:35:00
1736,2021-07-07 07:40:00
1737,2021-07-07 07:45:00
1738,2021-07-07 07:50:00
1739,2021-07-07 07:55:00
1740,2021-07-07 08:00:00
1741,2021-07-07 08:05:00
1742,2021-07-07 08:10:00
1743,2021-07-07 08:15:00
1744,2021-07-07 08:20:00
1745,2021-07-07 08:25:00
1746,2021-07-07 08:30:00
1747,2021-07-07 08:35:00
1748,2021-07-07 08:40:00
1749,2021-07-07 08:45:00
1750,2021-07-07 08:50:00
1751,2021-07-07 08:55:00
1752,2021-07-07 09:00:00
1753,2021-07-07 09:05:00
1754,2021-07-07 09:10:00
1755,2021-07-07 09:15:00
1756,2021-07-07 09:20:00
1757,2021-07-07 09:25:00
1758,2021-07-07 09:30:00
1759,2021-07-07 09:35:00
1760,2021-07-07 09:40:00
1761,2021-07-07 09:45:00
1762,2021-07-07 09:50:00
1763,2021-07-07 09:55:00
1764,2021-07-07 10:00:00
1765,2021-07-07 10:05:00
1766,2021-07-07 10:10:00
1767,2021-07-07 10:15:00
1768,2021-07-07 10:20:00
1769,2021-07-07 10:25:00
1770,2021-07-07 10:30:00
1771,2021-07-07 10:35:00
1772,2021-07-07 10:40:00
1773,2021-07-07 10:45:00
